	img	source	img_path	caption	split_set	modality	flag	needsCropping	isCompound	isOvercropped	isMissingSubfigures	isMissingPanels	numberSubpanes	username	observations	isOverfragmented	composition	number_modalities
3808	5e5f2aefde000f09242e440a	tinman	/tinman/p8939966/8939966/6_3/001.jpg	FIG. 8. Developmental regulation of SEC-1 expression in C.elegans. A, samples of proteins (40 ␮g) isolated from C. elegans em-bryos (E), L1–L4 larvae and egg-laying adults (EL) were assayed forSEC-1 expression by Western immunoblot analysis as described in Fig.7 and “Experimental Procedures.” The lane marked Std contained 50 ngof the recombinant SEC-1 polypeptide. B, samples of proteins (40 ␮g)from embryos (E) and L2–L4 larvae were assayed for the expression ofthe 40-kDa catalytic subunit of protein kinase A by Western immuno-blot analysis as described previously (46). The lane marked Std received60 ng of purified catalytic subunit.	TRAIN	EXPERIMENTAL,GEL,WESTERN BLOT	False	False	False	True	False	False	1	daniela		False		1
3812	5e5f2bb6de000f09242e4412	tinman	/tinman/p11060233/11060233/3_1/012.jpg	no caption extracted for this image	TRAIN	GRAPHICS,FLOWCHART	False	False	False	False	False	False	1	daniela		True		1
3813	5e5f2bb6de000f09242e4413	tinman	/tinman/p11060233/11060233/3_1/015.jpg	no caption extracted for this image	TRAIN	GRAPHICS,FLOWCHART	False	False	False	True	False	False	1	daniela		False		1
3817	5e5f2bb6de000f09242e4417	tinman	/tinman/p11060233/11060233/3_1/021.jpg	no caption extracted for this image	TRAIN	GRAPHICS,FLOWCHART	False	False	False	False	False	False	1	daniela		True		1
3818	5e5f2bb6de000f09242e4418	tinman	/tinman/p11060233/11060233/3_1/014.jpg	no caption extracted for this image	TRAIN	GRAPHICS,FLOWCHART	False	False	False	False	False	False	1	daniela		True		1
3819	5e5f2bb6de000f09242e4419	tinman	/tinman/p11060233/11060233/3_1/013.jpg	no caption extracted for this image	TRAIN	GRAPHICS,FLOWCHART	False	False	False	False	False	False	1	daniela		True		1
3820	5e5f2bb6de000f09242e441a	tinman	/tinman/p11060233/11060233/3_1/002.jpg	no caption extracted for this image	TRAIN	GRAPHICS,FLOWCHART	False	False	False	False	False	False	1	daniela		True		1
3821	5e5f2bb6de000f09242e441b	tinman	/tinman/p11060233/11060233/3_1/005.jpg	no caption extracted for this image	TRAIN	GRAPHICS,FLOWCHART	False	False	False	False	False	False	1	daniela		True		1
3822	5e5f2bb6de000f09242e441c	tinman	/tinman/p11060233/11060233/3_1/006.jpg	no caption extracted for this image	TRAIN	GRAPHICS,FLOWCHART	False	False	False	False	False	False	1	daniela		True		1
3823	5e5f2bb6de000f09242e441d	tinman	/tinman/p11060233/11060233/3_1/001.jpg	no caption extracted for this image	TRAIN	GRAPHICS,FLOWCHART	False	False	False	False	False	False	1	daniela		True		1
3824	5e5f2bb6de000f09242e441e	tinman	/tinman/p11060233/11060233/3_1/008.jpg	no caption extracted for this image	TRAIN	GRAPHICS,FLOWCHART	False	False	False	False	False	False	1	daniela		True		1
3825	5e5f2bb6de000f09242e441f	tinman	/tinman/p11060233/11060233/3_1/022.jpg	no caption extracted for this image	TRAIN	GRAPHICS,FLOWCHART	False	False	False	False	False	False	1	daniela		True		1
3826	5e5f2bb6de000f09242e4420	tinman	/tinman/p11060233/11060233/3_1/025.jpg	no caption extracted for this image	TRAIN	GRAPHICS,FLOWCHART	False	False	False	False	False	False	1	daniela		True		1
3827	5e5f2bb6de000f09242e4421	tinman	/tinman/p11060233/11060233/3_1/019.jpg	no caption extracted for this image	TRAIN	GRAPHICS,FLOWCHART	False	False	False	False	False	False	1	daniela		True		1
3828	5e5f2bb6de000f09242e4422	tinman	/tinman/p11060233/11060233/3_1/010.jpg	no caption extracted for this image	TRAIN	GRAPHICS,FLOWCHART	False	False	False	False	False	False	1	daniela		True		1
3829	5e5f2bb6de000f09242e4423	tinman	/tinman/p11060233/11060233/3_1/017.jpg	no caption extracted for this image	TRAIN	GRAPHICS,FLOWCHART	False	False	False	False	False	False	1	daniela		True		1
3830	5e5f2bb6de000f09242e4424	tinman	/tinman/p11060233/11060233/3_1/009.jpg	no caption extracted for this image	TRAIN	GRAPHICS,FLOWCHART	False	False	False	False	False	False	1	daniela		True		1
3831	5e5f2bb6de000f09242e4425	tinman	/tinman/p11060233/11060233/3_1/007.jpg	no caption extracted for this image	TRAIN	GRAPHICS,FLOWCHART	False	False	False	False	False	False	1	daniela		True		1
3832	5e5f2bb6de000f09242e4426	tinman	/tinman/p11060233/11060233/3_1/016.jpg	no caption extracted for this image	TRAIN	GRAPHICS,FLOWCHART	False	False	False	False	False	False	1	daniela		True		1
3833	5e5f2bb6de000f09242e4427	tinman	/tinman/p11060233/11060233/3_1/011.jpg	no caption extracted for this image	TRAIN	GRAPHICS,FLOWCHART	False	False	False	False	False	False	1	daniela		True		1
3834	5e5f2bb6de000f09242e4428	tinman	/tinman/p11060233/11060233/3_1/018.jpg	no caption extracted for this image	TRAIN	GRAPHICS,FLOWCHART	False	False	False	False	False	False	1	daniela		True		1
3837	5e5f2bb6de000f09242e442c	tinman	/tinman/p11060233/11060233/6_2/001.jpg	Fig. 3. Cloning the lin-23 gene by complementation. A genetic mapof the lin-4 to dpy-10 interval of chromosome II is shown at the top.The approximate extent of cosmids used in complementationexperiments is denoted by dashed lines. The ﬁrst column on the rightindicates whether a clone was found active (plus) or inactive (minus)in rescuing lin-23 homozygotes. The second column gives the numberof stable transformed lines that rescued lin-23 relative to the totalnumber of stable lines for a given clone. Cosmid T25H2 and itssubclones are shown in expanded scale. A schematic of the 10.7 kbT∆ScaI fragment with the position of lin-23 exons is shown at thebottom. The position of the StuI and BamHI sites in T∆ScaIcorrespond to the 5′ ends of the T∆StuI and T∆BamHI subclones.Subclone T∆StuI (lacking the ﬁrst exon) gave a limited rescue of lin-23 (3 partially rescuing lines/25 stable lines), presumably becausetranscription initiation occurred from cryptic promoters/enhancers orextragenic promoters/enhancers present in the extrachromosomalarray (Mello and Fire, 1995).	TRAIN	GRAPHICS,OTHER	False	False	False	False	False	False	1	daniela		True		1
3838	5e5f2bb7de000f09242e442d	tinman	/tinman/p11060233/11060233/6_2/004.jpg	Fig. 3. Cloning the lin-23 gene by complementation. A genetic mapof the lin-4 to dpy-10 interval of chromosome II is shown at the top.The approximate extent of cosmids used in complementationexperiments is denoted by dashed lines. The ﬁrst column on the rightindicates whether a clone was found active (plus) or inactive (minus)in rescuing lin-23 homozygotes. The second column gives the numberof stable transformed lines that rescued lin-23 relative to the totalnumber of stable lines for a given clone. Cosmid T25H2 and itssubclones are shown in expanded scale. A schematic of the 10.7 kbT∆ScaI fragment with the position of lin-23 exons is shown at thebottom. The position of the StuI and BamHI sites in T∆ScaIcorrespond to the 5′ ends of the T∆StuI and T∆BamHI subclones.Subclone T∆StuI (lacking the ﬁrst exon) gave a limited rescue of lin-23 (3 partially rescuing lines/25 stable lines), presumably becausetranscription initiation occurred from cryptic promoters/enhancers orextragenic promoters/enhancers present in the extrachromosomalarray (Mello and Fire, 1995).	TRAIN	GRAPHICS,OTHER	False	False	False	False	False	False	1	daniela		True		1
3839	5e5f2bb7de000f09242e442e	tinman	/tinman/p11060233/11060233/6_2/003.jpg	Fig. 3. Cloning the lin-23 gene by complementation. A genetic mapof the lin-4 to dpy-10 interval of chromosome II is shown at the top.The approximate extent of cosmids used in complementationexperiments is denoted by dashed lines. The ﬁrst column on the rightindicates whether a clone was found active (plus) or inactive (minus)in rescuing lin-23 homozygotes. The second column gives the numberof stable transformed lines that rescued lin-23 relative to the totalnumber of stable lines for a given clone. Cosmid T25H2 and itssubclones are shown in expanded scale. A schematic of the 10.7 kbT∆ScaI fragment with the position of lin-23 exons is shown at thebottom. The position of the StuI and BamHI sites in T∆ScaIcorrespond to the 5′ ends of the T∆StuI and T∆BamHI subclones.Subclone T∆StuI (lacking the ﬁrst exon) gave a limited rescue of lin-23 (3 partially rescuing lines/25 stable lines), presumably becausetranscription initiation occurred from cryptic promoters/enhancers orextragenic promoters/enhancers present in the extrachromosomalarray (Mello and Fire, 1995).	TRAIN	GRAPHICS,OTHER	False	False	False	False	False	False	1	daniela		True		1
3840	5e5f2bb7de000f09242e442f	tinman	/tinman/p11060233/11060233/6_2/002.jpg	Fig. 3. Cloning the lin-23 gene by complementation. A genetic mapof the lin-4 to dpy-10 interval of chromosome II is shown at the top.The approximate extent of cosmids used in complementationexperiments is denoted by dashed lines. The ﬁrst column on the rightindicates whether a clone was found active (plus) or inactive (minus)in rescuing lin-23 homozygotes. The second column gives the numberof stable transformed lines that rescued lin-23 relative to the totalnumber of stable lines for a given clone. Cosmid T25H2 and itssubclones are shown in expanded scale. A schematic of the 10.7 kbT∆ScaI fragment with the position of lin-23 exons is shown at thebottom. The position of the StuI and BamHI sites in T∆ScaIcorrespond to the 5′ ends of the T∆StuI and T∆BamHI subclones.Subclone T∆StuI (lacking the ﬁrst exon) gave a limited rescue of lin-23 (3 partially rescuing lines/25 stable lines), presumably becausetranscription initiation occurred from cryptic promoters/enhancers orextragenic promoters/enhancers present in the extrachromosomalarray (Mello and Fire, 1995).	TRAIN	GRAPHICS,OTHER	False	False	False	False	False	False	1	daniela		True		1
3842	5e5f2bb7de000f09242e4432	tinman	/tinman/p11060233/11060233/7_1/006.jpg	Fig. 5. lin-23 mRNA and protein sequence. The ﬁrst seven nucleotides of the lin-23 cDNA derive from a trans-spliced SL1 leader (overlined) andindicate that the cDNA is full-length (Krause and Hirsh, 1987). lin-23 exon junctions are marked by triangles. The predicted LIN-23 proteinsequence is shown below the nucleotide sequence. The F-box sequence at residues 87 to 127 is boxed. The seven WD-repeat sequences aredenoted by brackets below the protein sequence. A potential bipartite nuclear localization sequence (Dingwall and Laskey, 1991) at residues 160to 174 is underlined. Alleles in which GC to AT transitions create terminator codons are circled: rh294 (Q12 to TAG), e1925 (W327 to TGA),e1883 (W450 to TGA), oz107 (W450 to TAG]) and rh194 (W499 to TAG). Allele rh293, in which a GC to AT transition created a missensemutation (G411 to R), is boxed.	TRAIN	MOLECULAR STRUCTURE,DNA	False	False	False	True	False	False	1	daniela		True		1
3848	5e5f2bb7de000f09242e4439	tinman	/tinman/p11060233/11060233/6_1/002.jpg	Fig. 4. lin-23 developmental mRNA expression. (A) Northern blot oftotal RNA probed initially for lin-23 mRNA (upper) and then 18SrRNA (lower). Relative intensities of the lin-23 signals, using rRNAto correct for loading differences, were 96% (E, mixed embryos),34% (L1 larvae), 33% (L2), 27% (L3), 33% (L4), 44% (yA, youngadults), and 100% (grA, gravid adults). (B) In situ hybridization ofadult wild-type hermaphrodites with control lin-23 sense RNA (top)or antisense RNA (bottom). Note that eggs inside hermaphrodites aregenerally not permeable to RNA probes. (C) Wild-type zygotehybridized with lin-23 sense RNA (top) and wild-type zygote and 60-cell stage embryo hybridized with lin-23 antisense RNA (bottom).	TRAIN	EXPERIMENTAL,GEL,NORTHERN BLOT	False	False	False	True	False	False	1	daniela		True		1
3851	5e5f2bb7de000f09242e443c	tinman	/tinman/p11060233/11060233/6_1/003.jpg	Fig. 4. lin-23 developmental mRNA expression. (A) Northern blot oftotal RNA probed initially for lin-23 mRNA (upper) and then 18SrRNA (lower). Relative intensities of the lin-23 signals, using rRNAto correct for loading differences, were 96% (E, mixed embryos),34% (L1 larvae), 33% (L2), 27% (L3), 33% (L4), 44% (yA, youngadults), and 100% (grA, gravid adults). (B) In situ hybridization ofadult wild-type hermaphrodites with control lin-23 sense RNA (top)or antisense RNA (bottom). Note that eggs inside hermaphrodites aregenerally not permeable to RNA probes. (C) Wild-type zygotehybridized with lin-23 sense RNA (top) and wild-type zygote and 60-cell stage embryo hybridized with lin-23 antisense RNA (bottom).	TRAIN	EXPERIMENTAL,GEL,NORTHERN BLOT	False	False	False	True	False	False	1	daniela		True		1
3853	5e5f2bb7de000f09242e443f	tinman	/tinman/p11060233/11060233/5_1/007.jpg	Fig. 2. Hyperplasia in lin-23 mutants. (A-C,F,G) Differential interference contrast and (D,E)immunoﬂuorescence micrographs. Developing vulval, v, and uterine, u, epithelia in (A) wild-type and (B) lin-23(e1883) L4 hermaphrodites. (C) Gonad with three distal arms (arrowheads)in lin-23(e1883) L3 hermaphrodite. Spermathecae (arrowheads) in (D) wild-type and (E) lin-23(e1883) adult hermaphrodites stained with monoclonal antibody MH27 to zonula adherens(Francis and Waterston, 1991). Extra spermathecae in lin-23 mutants are associated with theextra gonadal arms. (F) Wild-type embryo near hatching (approx. 700 minutes) and (G) arrestedlin-23 embryo (>700 minutes). Scale bars are 10 µm.	TRAIN	MICROSCOPY,LIGHT,WHOLE MOUNT	False	False	False	False	False	False	1	daniela		False		1
3854	5e5f2bb7de000f09242e4440	tinman	/tinman/p11060233/11060233/5_1/001.jpg	Fig. 2. Hyperplasia in lin-23 mutants. (A-C,F,G) Differential interference contrast and (D,E)immunoﬂuorescence micrographs. Developing vulval, v, and uterine, u, epithelia in (A) wild-type and (B) lin-23(e1883) L4 hermaphrodites. (C) Gonad with three distal arms (arrowheads)in lin-23(e1883) L3 hermaphrodite. Spermathecae (arrowheads) in (D) wild-type and (E) lin-23(e1883) adult hermaphrodites stained with monoclonal antibody MH27 to zonula adherens(Francis and Waterston, 1991). Extra spermathecae in lin-23 mutants are associated with theextra gonadal arms. (F) Wild-type embryo near hatching (approx. 700 minutes) and (G) arrestedlin-23 embryo (>700 minutes). Scale bars are 10 µm.	TRAIN	MICROSCOPY,LIGHT,WHOLE MOUNT	False	False	False	False	False	False	1	daniela		False		1
