img,img_path,modality,higher_modality
PMC5270212___12711_2017_292_Fig3_HTML.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_box/PMC5270212___12711_2017_292_Fig3_HTML.jpg,vertical_box,GRAPHICS
PMC5276845___fgene-08-00006-g0007.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_box/PMC5276845___fgene-08-00006-g0007.jpg,vertical_box,GRAPHICS
PMC5295285___ijerph-14-00034-g004.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_box/PMC5295285___ijerph-14-00034-g004.jpg,vertical_box,GRAPHICS
PMC5295288___ijerph-14-00037-g002.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_box/PMC5295288___ijerph-14-00037-g002.jpg,vertical_box,GRAPHICS
PMC5295288___ijerph-14-00037-g003.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_box/PMC5295288___ijerph-14-00037-g003.jpg,vertical_box,GRAPHICS
PMC5295307___ijerph-14-00056-g004.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_box/PMC5295307___ijerph-14-00056-g004.jpg,vertical_box,GRAPHICS
PMC5295329___ijerph-14-00078-g002.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_box/PMC5295329___ijerph-14-00078-g002.jpg,vertical_box,GRAPHICS
PMC5307252___CMMM2017-8454527.001.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_box/PMC5307252___CMMM2017-8454527.001.jpg,vertical_box,GRAPHICS
PMC5344576___materials-10-00079-g006.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_box/PMC5344576___materials-10-00079-g006.jpg,vertical_box,GRAPHICS
PMC5344603___materials-10-00052-g003.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_box/PMC5344603___materials-10-00052-g003.jpg,vertical_box,GRAPHICS
PMC5384656___pgen.1006689.g005.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_box/PMC5384656___pgen.1006689.g005.jpg,vertical_box,GRAPHICS
PMC5407845___pgen.1006402.g004.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_box/PMC5407845___pgen.1006402.g004.jpg,vertical_box,GRAPHICS
PMC5409619___ijerph-14-00418-g001.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_box/PMC5409619___ijerph-14-00418-g001.jpg,vertical_box,GRAPHICS
PMC5409619___ijerph-14-00418-g002.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_box/PMC5409619___ijerph-14-00418-g002.jpg,vertical_box,GRAPHICS
PMC5409619___ijerph-14-00418-g003.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_box/PMC5409619___ijerph-14-00418-g003.jpg,vertical_box,GRAPHICS
PMC5409619___ijerph-14-00418-g004.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_box/PMC5409619___ijerph-14-00418-g004.jpg,vertical_box,GRAPHICS
PMC5409619___ijerph-14-00418-g005.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_box/PMC5409619___ijerph-14-00418-g005.jpg,vertical_box,GRAPHICS
PMC5409619___ijerph-14-00418-g006.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_box/PMC5409619___ijerph-14-00418-g006.jpg,vertical_box,GRAPHICS
PMC5409644___ijerph-14-00444-g005.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_box/PMC5409644___ijerph-14-00444-g005.jpg,vertical_box,GRAPHICS
PMC5433015___13148_2017_351_Fig1_HTML.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_box/PMC5433015___13148_2017_351_Fig1_HTML.jpg,vertical_box,GRAPHICS
PMC5433015___13148_2017_351_Fig4_HTML.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_box/PMC5433015___13148_2017_351_Fig4_HTML.jpg,vertical_box,GRAPHICS
PMC5438540___13039_2017_321_Fig1_HTML.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_box/PMC5438540___13039_2017_321_Fig1_HTML.jpg,vertical_box,GRAPHICS
PMC5439149___12711_2017_309_Fig1_HTML.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_box/PMC5439149___12711_2017_309_Fig1_HTML.jpg,vertical_box,GRAPHICS
PMC5439149___12711_2017_309_Fig3_HTML.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_box/PMC5439149___12711_2017_309_Fig3_HTML.jpg,vertical_box,GRAPHICS
PMC5453252___materials-07-01687f7.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_box/PMC5453252___materials-07-01687f7.jpg,vertical_box,GRAPHICS
PMC5456186___materials-07-05843-g003.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_box/PMC5456186___materials-07-05843-g003.jpg,vertical_box,GRAPHICS
PMC5456186___materials-07-05843-g004.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_box/PMC5456186___materials-07-05843-g004.jpg,vertical_box,GRAPHICS
PMC5456894___materials-09-00551-g004b.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_box/PMC5456894___materials-09-00551-g004b.jpg,vertical_box,GRAPHICS
PMC5456914___materials-09-00512-g002.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_box/PMC5456914___materials-09-00512-g002.jpg,vertical_box,GRAPHICS
PMC5457256___materials-09-00871-g002a.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_box/PMC5457256___materials-09-00871-g002a.jpg,vertical_box,GRAPHICS
PMC5458997___materials-10-00481-g004.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_box/PMC5458997___materials-10-00481-g004.jpg,vertical_box,GRAPHICS
PMC5458997___materials-10-00481-g005.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_box/PMC5458997___materials-10-00481-g005.jpg,vertical_box,GRAPHICS
PMC5459052___materials-10-00513-g007.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_box/PMC5459052___materials-10-00513-g007.jpg,vertical_box,GRAPHICS
PMC5459052___materials-10-00513-g008.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_box/PMC5459052___materials-10-00513-g008.jpg,vertical_box,GRAPHICS
PMC5459071___materials-10-00522-g009.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_box/PMC5459071___materials-10-00522-g009.jpg,vertical_box,GRAPHICS
PMC5459190___materials-10-00144-g011.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_box/PMC5459190___materials-10-00144-g011.jpg,vertical_box,GRAPHICS
PMC5459190___materials-10-00144-g013.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_box/PMC5459190___materials-10-00144-g013.jpg,vertical_box,GRAPHICS
PMC5488461___1415-4757-gmb-1678-4685-GMB-2016-0212-gf01.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_box/PMC5488461___1415-4757-gmb-1678-4685-GMB-2016-0212-gf01.jpg,vertical_box,GRAPHICS
PMC5488461___1415-4757-gmb-1678-4685-GMB-2016-0212-gf02.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_box/PMC5488461___1415-4757-gmb-1678-4685-GMB-2016-0212-gf02.jpg,vertical_box,GRAPHICS
PMC5503094___materials-09-00318-g002.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_box/PMC5503094___materials-09-00318-g002.jpg,vertical_box,GRAPHICS
PMC5503094___materials-09-00318-g003.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_box/PMC5503094___materials-09-00318-g003.jpg,vertical_box,GRAPHICS
PMC5551741___materials-10-00698-g009.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_box/PMC5551741___materials-10-00698-g009.jpg,vertical_box,GRAPHICS
PMC5551777___materials-10-00734-g002.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_box/PMC5551777___materials-10-00734-g002.jpg,vertical_box,GRAPHICS
PMC5556617___CMMM2017-7907163.011.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_box/PMC5556617___CMMM2017-7907163.011.jpg,vertical_box,GRAPHICS
PMC5560536___pgen.1006935.g001.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_box/PMC5560536___pgen.1006935.g001.jpg,vertical_box,GRAPHICS
PMC5580643___ijerph-14-00941-g002.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_box/PMC5580643___ijerph-14-00941-g002.jpg,vertical_box,GRAPHICS
PMC5580643___ijerph-14-00941-g003.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_box/PMC5580643___ijerph-14-00941-g003.jpg,vertical_box,GRAPHICS
PMC5615516___ijerph-14-00979-g002.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_box/PMC5615516___ijerph-14-00979-g002.jpg,vertical_box,GRAPHICS
PMC5615516___ijerph-14-00979-g003.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_box/PMC5615516___ijerph-14-00979-g003.jpg,vertical_box,GRAPHICS
PMC5615516___ijerph-14-00979-g008.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_box/PMC5615516___ijerph-14-00979-g008.jpg,vertical_box,GRAPHICS
PMC5625741___12889_2017_4766_Fig2_HTML.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_box/PMC5625741___12889_2017_4766_Fig2_HTML.jpg,vertical_box,GRAPHICS
PMC5625741___12889_2017_4766_Fig3_HTML.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_box/PMC5625741___12889_2017_4766_Fig3_HTML.jpg,vertical_box,GRAPHICS
PMC5632991___CMMM2017-4198095.010.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_box/PMC5632991___CMMM2017-4198095.010.jpg,vertical_box,GRAPHICS
PMC5636172___pgen.1007021.g007.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_box/PMC5636172___pgen.1007021.g007.jpg,vertical_box,GRAPHICS
PMC5637272___12889_2017_4807_Fig1_HTML.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_box/PMC5637272___12889_2017_4807_Fig1_HTML.jpg,vertical_box,GRAPHICS
PMC5664619___ijerph-14-01118-g003.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_box/PMC5664619___ijerph-14-01118-g003.jpg,vertical_box,GRAPHICS
PMC5664639___ijerph-14-01138-g001.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_box/PMC5664639___ijerph-14-01138-g001.jpg,vertical_box,GRAPHICS
PMC5666462___nanomaterials-07-00297-g003.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_box/PMC5666462___nanomaterials-07-00297-g003.jpg,vertical_box,GRAPHICS
PMC5706281___materials-10-01334-g010a.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_box/PMC5706281___materials-10-01334-g010a.jpg,vertical_box,GRAPHICS
PMC5708049___ijerph-14-01410-g002.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_box/PMC5708049___ijerph-14-01410-g002.jpg,vertical_box,GRAPHICS
PMC1090593___1471-2458-5-32-1.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_interval/PMC1090593___1471-2458-5-32-1.jpg,vertical_interval,GRAPHICS
PMC1186733___pgen.0010013.g001.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_interval/PMC1186733___pgen.0010013.g001.jpg,vertical_interval,GRAPHICS
PMC1189075___pgen.0010025.g001.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_interval/PMC1189075___pgen.0010025.g001.jpg,vertical_interval,GRAPHICS
PMC1189075___pgen.0010025.g002.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_interval/PMC1189075___pgen.0010025.g002.jpg,vertical_interval,GRAPHICS
PMC1361804___1471-2458-5-130-1.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_interval/PMC1361804___1471-2458-5-130-1.jpg,vertical_interval,GRAPHICS
PMC1657055___pgen.0020200.g006.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_interval/PMC1657055___pgen.0020200.g006.jpg,vertical_interval,GRAPHICS
PMC1657059___pgen.0020204.g006.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_interval/PMC1657059___pgen.0020204.g006.jpg,vertical_interval,GRAPHICS
PMC1892351___pgen.0030093.g003.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_interval/PMC1892351___pgen.0030093.g003.jpg,vertical_interval,GRAPHICS
PMC2065870___1471-2350-8-61-3.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_interval/PMC2065870___1471-2350-8-61-3.jpg,vertical_interval,GRAPHICS
PMC2174476___1471-2458-7-263-2.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_interval/PMC2174476___1471-2458-7-263-2.jpg,vertical_interval,GRAPHICS
PMC2416448___1471-2458-8-181-1.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_interval/PMC2416448___1471-2458-8-181-1.jpg,vertical_interval,GRAPHICS
PMC2416448___1471-2458-8-181-2.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_interval/PMC2416448___1471-2458-8-181-2.jpg,vertical_interval,GRAPHICS
PMC2556086___pgen.1000214.g005.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_interval/PMC2556086___pgen.1000214.g005.jpg,vertical_interval,GRAPHICS
PMC2625354___1471-2458-8-411-2.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_interval/PMC2625354___1471-2458-8-411-2.jpg,vertical_interval,GRAPHICS
PMC2625354___1471-2458-8-411-3.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_interval/PMC2625354___1471-2458-8-411-3.jpg,vertical_interval,GRAPHICS
PMC2628731___pgen.1000362.g009.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_interval/PMC2628731___pgen.1000362.g009.jpg,vertical_interval,GRAPHICS
PMC2689206___1471-2350-10-41-2.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_interval/PMC2689206___1471-2350-10-41-2.jpg,vertical_interval,GRAPHICS
PMC2696430___1471-2458-9-138-1.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_interval/PMC2696430___1471-2458-9-138-1.jpg,vertical_interval,GRAPHICS
PMC2724513___1471-2458-9-225-3.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_interval/PMC2724513___1471-2458-9-225-3.jpg,vertical_interval,GRAPHICS
PMC2749825___1471-2458-9-312-2.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_interval/PMC2749825___1471-2458-9-312-2.jpg,vertical_interval,GRAPHICS
PMC2753353___1471-2458-9-336-1.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_interval/PMC2753353___1471-2458-9-336-1.jpg,vertical_interval,GRAPHICS
PMC2770633___pgen.1000729.g003.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_interval/PMC2770633___pgen.1000729.g003.jpg,vertical_interval,GRAPHICS
PMC2770633___pgen.1000729.g004.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_interval/PMC2770633___pgen.1000729.g004.jpg,vertical_interval,GRAPHICS
PMC2775744___1471-2458-9-398-1.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_interval/PMC2775744___1471-2458-9-398-1.jpg,vertical_interval,GRAPHICS
PMC2789064___1471-2350-10-120-1.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_interval/PMC2789064___1471-2350-10-120-1.jpg,vertical_interval,GRAPHICS
PMC2835682___1471-2458-10-38-1.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_interval/PMC2835682___1471-2458-10-38-1.jpg,vertical_interval,GRAPHICS
PMC2843664___1471-2458-10-86-2.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_interval/PMC2843664___1471-2458-10-86-2.jpg,vertical_interval,GRAPHICS
PMC2845648___pgen.1000886.g002.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_interval/PMC2845648___pgen.1000886.g002.jpg,vertical_interval,GRAPHICS
PMC2864193___1471-2156-11-21-1.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_interval/PMC2864193___1471-2156-11-21-1.jpg,vertical_interval,GRAPHICS
PMC2908578___1471-2458-10-346-1.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_interval/PMC2908578___1471-2458-10-346-1.jpg,vertical_interval,GRAPHICS
PMC2908578___1471-2458-10-346-2.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_interval/PMC2908578___1471-2458-10-346-2.jpg,vertical_interval,GRAPHICS
PMC3000672___ddq41702.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_interval/PMC3000672___ddq41702.jpg,vertical_interval,GRAPHICS
PMC3025841___1471-2458-11-23-4.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_interval/PMC3025841___1471-2458-11-23-4.jpg,vertical_interval,GRAPHICS
PMC3025843___1471-2458-11-32-2.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_interval/PMC3025843___1471-2458-11-32-2.jpg,vertical_interval,GRAPHICS
PMC3025936___1471-2350-12-10-1.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_interval/PMC3025936___1471-2350-12-10-1.jpg,vertical_interval,GRAPHICS
PMC3034664___1471-2350-12-16-2.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_interval/PMC3034664___1471-2350-12-16-2.jpg,vertical_interval,GRAPHICS
PMC3078881___1471-2458-11-189-1.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_interval/PMC3078881___1471-2458-11-189-1.jpg,vertical_interval,GRAPHICS
PMC3078881___1471-2458-11-189-2.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_interval/PMC3078881___1471-2458-11-189-2.jpg,vertical_interval,GRAPHICS
PMC3080861___pgen.1001373.g004.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_interval/PMC3080861___pgen.1001373.g004.jpg,vertical_interval,GRAPHICS
PMC3095968___materials-04-00857-g004.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_interval/PMC3095968___materials-04-00857-g004.jpg,vertical_interval,GRAPHICS
PMC3095968___materials-04-00857-g006.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_interval/PMC3095968___materials-04-00857-g006.jpg,vertical_interval,GRAPHICS
PMC3108127___ijerph-08-01560f2.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_interval/PMC3108127___ijerph-08-01560f2.jpg,vertical_interval,GRAPHICS
PMC3124415___1471-2156-12-49-4.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_interval/PMC3124415___1471-2156-12-49-4.jpg,vertical_interval,GRAPHICS
PMC3125365___1471-2458-11-367-2.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_interval/PMC3125365___1471-2458-11-367-2.jpg,vertical_interval,GRAPHICS
PMC3125365___1471-2458-11-367-3.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_interval/PMC3125365___1471-2458-11-367-3.jpg,vertical_interval,GRAPHICS
PMC3125365___1471-2458-11-367-4.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_interval/PMC3125365___1471-2458-11-367-4.jpg,vertical_interval,GRAPHICS
PMC3125379___1471-2458-11-470-3.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_interval/PMC3125379___1471-2458-11-470-3.jpg,vertical_interval,GRAPHICS
PMC3138007___ijerph-08-01957f2.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_interval/PMC3138007___ijerph-08-01957f2.jpg,vertical_interval,GRAPHICS
PMC3140986___pgen.1002160.g002.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_interval/PMC3140986___pgen.1002160.g002.jpg,vertical_interval,GRAPHICS
PMC3158050___pgen.1002232.g002.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_interval/PMC3158050___pgen.1002232.g002.jpg,vertical_interval,GRAPHICS
PMC3166932___1471-2458-11-654-3.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_interval/PMC3166932___1471-2458-11-654-3.jpg,vertical_interval,GRAPHICS
PMC3192821___pgen.1002276.g002.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_interval/PMC3192821___pgen.1002276.g002.jpg,vertical_interval,GRAPHICS
PMC3203079___1471-2458-11-786-4.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_interval/PMC3203079___1471-2458-11-786-4.jpg,vertical_interval,GRAPHICS
PMC3203079___1471-2458-11-786-5.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_interval/PMC3203079___1471-2458-11-786-5.jpg,vertical_interval,GRAPHICS
PMC3247919___1471-2458-11-853-3.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_interval/PMC3247919___1471-2458-11-853-3.jpg,vertical_interval,GRAPHICS
PMC3265071___CMMM2012-792375.001.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_interval/PMC3265071___CMMM2012-792375.001.jpg,vertical_interval,GRAPHICS
PMC3265071___CMMM2012-792375.005.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_interval/PMC3265071___CMMM2012-792375.005.jpg,vertical_interval,GRAPHICS
PMC3364960___pgen.1002741.g006.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_interval/PMC3364960___pgen.1002741.g006.jpg,vertical_interval,GRAPHICS
PMC3379031___fgene-03-00103-g002.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_interval/PMC3379031___fgene-03-00103-g002.jpg,vertical_interval,GRAPHICS
PMC3438796___CMMM2012-198145.004.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_interval/PMC3438796___CMMM2012-198145.004.jpg,vertical_interval,GRAPHICS
PMC3481630___ijph-39-045f1.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_interval/PMC3481630___ijph-39-045f1.jpg,vertical_interval,GRAPHICS
PMC3483681___CMMM2012-970809.006.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_interval/PMC3483681___CMMM2012-970809.006.jpg,vertical_interval,GRAPHICS
PMC3491026___1471-2458-12-556-1.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_interval/PMC3491026___1471-2458-12-556-1.jpg,vertical_interval,GRAPHICS
PMC3491026___1471-2458-12-556-2.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/vertical_interval/PMC3491026___1471-2458-12-556-2.jpg,vertical_interval,GRAPHICS
