"1471-2202-10-28-2	Micrographs showing multiple-labelled tissue of the rat", macaque and human brain (A-F) . (A) Split image displaying labelling of YB-1 (red) and NeuN (green) and double-labelling (merged figure) in the hippocampal cornu ammonis (CA-1) formation of a rat brain. Representative examples of cells showing nuclear YB-1 expression are indicated by bold white arrowheads while a narrow arrow indicates a cell with cytoplasmatic expression of YB-1. (B) High magnification image of a neuron indicated by NeuN expression (green) with a clear nuclear staining of YB-1 (red) in the parietal cortex of a macaque. (C) Split image showing the expression of YB-1 (red) and the glial marker GFAP (green) in the hilus of the dentate gyrus of a rat. Note the absence of any glial expression of YB-1 in the merged figure. (D, E) Confocal image showing the expression of YB-1 (red) and the expression of the endothelial cell marker Glut-1 (green) in the macaque and human brain. (D) Image displaying the expression of YB-1 (red) and Glut-1 (green) in the parahippocampal cortex of a macaque monkey. Note the lack of co-localization of YB-1 and Glut-1 expression, as clearly indicated by confocal z-series. (E) Image displaying the expression of YB-1 (red) and Glut-1 (green) in the human parahippocampal cortex. In accordance with data obtained from rats (data not shown) and macaques, YB-1 proved not to be expressed by Glut-1 positive endothelial cells. (F) Split image of a confocal micrograph giving an example of YB-1 expression (red) and expression of the endothelial multidrug transporter Pgp (green) in the parietal cortex of a rat. In accordance with the data from the YB-1/Glut-1 double-labelling in the different species, YB-1 does not co-localize with endothelial Pgp expression (merged figure). Scale bar = 10  μ m.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1471-2407-10-198-3	Gene expression of ""myeloma niche MGF"" in bone marrow subpopulations . Genes overexpressed in BMSCs (A) and in osteoclasts (B) versus CD14", PMN, CD3 and MMC (p    .05, fold-change    2). See also legend of Figure 2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1471-2407-11-199-2	Tissue distribution of transgenic eIF-5A2 protein and BrdU incorporation analysis of day 13.5 embryos . Expression of eIF-5A2 in developing liver", cartilage and neuroepithilium from transgenic and wild-type embryos (left) was detected by IHC (magnification, 400   ). BrdU incorporation assay (right) was used to compare the proliferation rates between transgenic and wild-type embryos. No significant difference was observed in the percentage of BrdU positive cells between transgenic (56.3  ±  7.81) and wild-type embryos (52.73  ±  9.14,  p  >  0.05).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1471-244X-6-7-4	A view of the brain from above and the side with circles/ellipses showing the locus for the mean of the individual solutions and the spread of the individual source-solutions for 20 C-EOS", 23 EOS, 15 C-14Y and 13 S-14Y subjects. The radius in each dimension represents the standard deviation of the values for the constituent subjects.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1471-2474-9-153-1	Bone resorption. Upper panel: Urinary CTXI during 2 years of therapy in the groups receiving 2.5 mg", 1.25 mg of tibolone, or placebo . Values shown are geometric mean  ±  1 SEM. B. Lower panel: Mean relative change from baseline in urinary CTXI during 2 years of therapy with 1.25 and 2.5 mg of tibolone. Values shown are placebo-corrected time-averaged mean change during the treatment period and given as mean  ±  1 SEM. The level of significance denotes difference from the placebo group: *** p  <  0.001. Modified with permission from [ 21 ].,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1475-925X-7-2-5	The influence of misaligned (left panels) and curved (right panels) intestinal segments on ST-profiles. The experiments were performed with straight and aligned segments (upper ST maps) and with the modified segments (lower ST maps). The width and slope of the propagating contractions in the ST maps were not greatly influenced by these modest misalignments or curvatures. The dashed and vertical lines in the misaligned preparation indicate the small error in estimating the diameter caused by this misalignment.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1476-0711-8-19-4	The morphology of K1 and 3D7 strain under non-heat shock (non-HS) and heat shock (HS) at phase C (A) and phase D (B) . The parasites at trophozoite and schizonts stage are shown in phase C. The parasite reinfection and development in new cycle; ring (R) and trophozoite (T) are shown in phase D.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1476-9255-6-23-6	Co-localization of TGF- β 1 and iNOS in rat bladder . The confocal images show iNOS (red stain) and active TGF- β 1 (green stain) in bladder sections. iNOS appears to be expressed at low levels in control male (Panel C) and female (Panel A) rats. In contrast", iNOS immunostaining is increased following treatment with CYP (Panels B and D). The red stain for TGF- β 1 was mostly localized in the urothelium region of all the groups. This region was also marked by a lower degree of blue stain for smooth muscle actin/phalloidin in all the groups. Tissue destruction caused by CYP is prominent in Panel B and D relative to the normal tissue architecture observed in Panels A and C. The lumen region adjoining the urothelium is indicated by white arrows. Magnification is 60   in all sections. The experiment is representative of 5 fields per slide.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1477-7525-2-26-1	Distribution of the eight SF-36 dimensions in the Sheffield population", females aged 16 �� 45 (n = 487) [10].,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1477-7827-1-2-4	Immunofluorescence (A",C,E,G) and matching phase contrast (B,D,F,H) micrographs of (A,B) tubal (fimbrial) tissue (luteal phase day 3), (C,D) tubal (ampullary) tissue (luteal phase day 8) and (E-H) mid secretory endometrium (luteal phase day 8) stained with McAb 7H10/5. The antibody recognises the unique C-terminal peptide of MUC1/SEC. The interrupted pattern of staining in the tubal epithelium (A,C) reflects an association with ciliated cells. Staining is apparent at the apical surface of both luminal (E) and glandular (G) endometrial epithelium, and is also associated with secretory material.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1741-7007-8-17-11	Dlc1 and p21 WAF1  protein expression in Dlc1 wt/wt ", Dlc1 wt/gt , and Dlc1 gt/gt  SFME cell lines . Western blots of total cellular protein extracted from different serum-free mouse embryo (SFME) cell lines. (A) Upper blot shows the expression of Dlc1 protein and lower blot shows actin expression. (B) Upper blot shows the expression of p21 WAF1  protein and the lower blot shows actin expression. (C) Plot showing the relative intensity of Dlc1 123 KDa protein and p21 WAF1  protein in SEME cell lines. Means and standard error of mean determined from at least six independent experiments using cell lines derived from different mouse embryos are given. *  P  <  0.001, by one way ANOVA test.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1742-4690-2-20-6	FACS analysis of PI stained OM10.1 cells . The stained cells were analyzed for red fluorescence (FL2) on a FACScan (Becton Dickinson", San Jose, CA), and cell distribution in the G 1 , S, and G 2 /M phases of the cell cycle was calculated from the resulting DNA histogram with Cell FIT software, based on a rectangular S-phase model. A sub-G1 population was considered as an apoptotic population.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1742-4690-3-22-5	Effects of AG490 on the expression of cell-cycle associated proteins . HTLV-1-infected T-cell lines were treated with increasing concentrations of AG490 for 24 h. Amounts of cyclin D1", cyclin D2, Cdk4, Cdk6, p53, p21, Pim-1 and c-Myc were determined by Western blot analysis. (B) Primary ATL cells were treated with (+) or without (-) 50  μ M AG490 for 24 h. The expression of cyclin D2 and p53 was assessed by Western blot analysis. The amount of actin is shown as a loading control.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1750-1326-5-10-1	A: Represents examples of non-selective monoamine reuptake inhibitor (NSRI) antidepressants . B: Represents examples of selective nor epinephrine reuptake inhibitor (SNRI) antidepressants. C: Represents examples of selective serotonin reuptake inhibitor (SSRI) antidepressants. D: Represents examples of Monoamine oxidase inhibitor (MAOI) antidepressants. E: Represents examples of atypical antidepressants. All the structures are downloaded from PubChem Substance  http://pubchem.ncbi.nlm.nih.gov/ .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1752-0509-5-47-7	Capacitation-dependent PLC γ 1 relocalization . Western Blot analysis of PLC γ 1 localization in cytosolic and membrane fractions of freshly ejaculated male gametes (T0) or in spermatozoa incubated under control condition (CTR) or in the presence of CD (CD). The data showing the capacitation-dependent translocation of PLC- γ 1 (arrows) from cytosol to membrane. Brain proteins were used as positive control. The filter was normalized on Tubulin expression. The data shown were representative of four independent experiments.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1755-8794-2-50-2	Validation of gene expression array data by qRT-PCR and western blotting .  (a) . Eleven genes were randomly picked and their relative mRNA levels in the mock- and 4OHT- treated vector and K13-ER TAM  expressing HUVECs were examined using real-time RT-PCR. The two different methods", the microarrays and the RT-PCR, show excellent qualitative agreement.  (b) . Linear regression analysis shows excellent correlation between the qRT-PCR and microarray data with a coefficient of variation (R 2 ) of 0.845.  (c) . Western blot analysis confirms induction of COX-2/PTGS2 upon treatment of K13-ER TAM  cells with 4OHT. Tubulin blot shows equal protein loading.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1756-0500-4-31-2	Phenotypic variation among  MC1R  genotypes . (a)  +/+  male", (b)  +/Del  male, (c)  Del/Del  male, (d)  +/+  female, (e)  +/Del  female, and (f)  Del/Del  female. For both males and females," the upper series of photographs (""Before"") were taken before anesthesia"," whereas the lower series (""After"") were taken after anesthesia (see Methods). Arrows indicate black traits.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bcr2479-7	The effect of fractionated irradiation on G0 phase of non-tumorigenic cells and CICs . FACS analysis of G0 phase in the total population", non-tumorigenic cells and CICs, 48 h after the last dose of irradiation. Cell DNA was stained with Hoechst 33342, and the RNA was stained with pyronin Y (PY), and cell fluorescence was analyzed on a flow cytometer. ( A ) Dot blots of DNA and RNA content. ( B ) Cells in G0 after 0 and 5    3 Gy fractionated irradiation. Data show one representative experiment.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bcr2865-2	Effect of ER β  on expression of receptor tyrosine kinases upstream of Akt .  (A)  T47-DER β  cells. EGFR", epidermal growth factor receptor; HER2, proto-oncogene  c-ErbB-2 ; HER3, receptor tyrosine kinase erbB-3.  (B)  T47-DPBI cells  (C)  MCF-7ER β  cells. For Figures 1A to 1C, cells were treated for 4 days with 10 ng/mL or 0.01 ng/mL doxycycline in the presence or absence of 10 nM DPN and cell lysates were analyzed by immunoblotting.  (D)  Immunofluorescence study of T47-DER β  cells treated for 4 days with 10 ng/mL (-ER β ) or 0.01 ng/mL (+ER β ) doxycycline. Cells were stained with anti-HER2 antibody. Scale bar, 10  μ m.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bcr2867-6	Down-regulation of FN1 contributes to miR-200c mediated suppression of migration . Cells were transfected with empty vector (EV) or FN1 and 24 hrs later with miRNA constructs. BT549 (left) and AN3CA (right) cells were treated with mitomycin C and given 24 or 48 hrs", respectively, to migrate.  (a)  Brightfield images of crystal violet stained cells, dashed black lines indicate edges of the wound immediately after wounding. Scale bars are 100  μ m.  (b)  Quantitation of migratory ability of cells. Columns, mean of five replicates, bars, standard deviation of the mean. ANOVA, **  P  <  0.01, Tukey-Kramer post-hoc test,  Φ Φ   P  <  0.01.  (c)  Immunoblot for FN1, E-cadherin and  α -tubulin (loading control).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1471-2180-7-102-8	NF- κ B signal is essential for activation of IL-8 expression by  L. pneumophila .(A) Bay 11-7082 and LLnL inhibit IL-8 mRNA expression induced by  L. pneumophila . A549 cells were pretreated with Bay 11-7082 (20  μ M) and LLnL (20  μ M) for 2 h prior to AA100jm infection. They were subsequently infected with  L. pneumophila  for 6 h. IL-8 mRNA expression on harvested cells was analyzed by RT-PCR. Representative results of three similar experiments in each panel are shown. (B) Functional effects of I κ B α ", I κ B β  and IKK γ  dominant interfering mutants and kinase-deficient IKK α , IKK β  and NIK mutants on  L. pneumophila -induced activation of the IL-8 promoter. A549 cells were transfected with 40 ng of -1481-luciferase construct and 2  μ g of the indicated mutant plasmids or empty vector (pCMV4), and then infected with  L. pneumophila  (MOI of 100) for 48 h. Open bar represents luciferase activity of empty vector without  L. pneumophila  infection. All values were first calculated as a fold induction relative to the basal level measured in uninfected cells. Data are mean  ±  SD values of three independent experiments. *,  P  <  0.0005 (compared to uninfected cells). **,  P  <  0.05; #,  P  <  0.01;##,  P  <  0.005 (compared to cells transfected with empty vector with further  L. pneumophila  infection).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1471-2199-9-56-4	A . Schematic summary of results. The human BCL2L11(BIM) locus is shown aligned with relevant ESTs and with the RT-PCR and 5'RACE products. For simplicity the alias BIM is used in the figure instead of the approved gene symbol BCL2L11. The transcript originating in the BIM promoter 1 region defines a novel BIM exon comprising sequences covered by Genbank ESTs and spliced onto the first coding exon of BIM.  B . BIM-P1 sequences can drive transcription of a luciferase reporter when transiently transfected in HEK293 cells. pBIM-P1 constructs (-1918 relatively to the HEK293 transcript initiation site) demonstrate that the sequence can drive transcription of the reporter in an orientation-independent manner. *p  <  0.01", Anova: single factor.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ar2346-2	Release of glycosaminoglycans into the culture medium following an impact load on articular cartilage explants. Explants of human articular cartilage were impact loaded with a mass of 500 g dropped from 25 mm (0.13 J). The culture medium from each explant was collected at 3 days and 6 days following loading. The concentration of GAGs in the medium was measured with the DMMB assay", normalised to the wet weight of each explant and expressed per mg of cartilage. Day 6 results represent the cumulative release of GAGs (combining the two 3-day periods). Mean values ( ±  standard deviation,  n  = 3) from three experiments are shown. Each experiment used five replicates in each group.  (a)  Impact load significantly increased the concentration of GAGs in the explant culture medium. Asterisks denote significant differences (**p    0.01) between unloaded controls and impact loaded explants.  (b)  The release of GAGs was unaffected by the addition of celecoxib or indomethacin.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
