ID,FIG_NAME,MODALITY,HIGH_MODALITY
5821,1752-0509-2-97-10-1,GFIG,GRAPHICS
5822,1752-0509-2-97-10-2,GFIG,GRAPHICS
5823,1752-0509-2-97-10-3,GFIG,GRAPHICS
5824,1752-0509-2-97-10-4,GFIG,GRAPHICS
5825,1752-0509-4-108-2-1,GFIG,GRAPHICS
5826,1752-0509-4-108-2-2,GFIG,GRAPHICS
5827,1752-0509-4-19-2-1,GHDR,GRAPHICS
5828,1752-0509-4-19-2-2,GSCR,OTHER
5829,1752-0509-4-19-2-3,GHDR,GRAPHICS
5830,1752-0509-4-19-2-4,GHDR,GRAPHICS
5831,1752-0509-4-19-2-5,GHDR,GRAPHICS
5832,1752-0509-4-19-2-6,GHDR,GRAPHICS
5833,1752-0509-4-31-2-1,GFIG,GRAPHICS
5834,1752-0509-4-31-2-2,GFIG,GRAPHICS
5835,1752-0509-4-31-2-3,GFIG,GRAPHICS
5836,1752-0509-4-53-4-1,GFIG,GRAPHICS
5837,1752-0509-4-53-4-2,GFIG,GRAPHICS
5838,1752-0509-4-53-4-3,GFIG,GRAPHICS
5839,1752-0509-4-68-1-1,GGEN,MOLECULAR
5840,1752-0509-4-68-1-2,GFIG,GRAPHICS
5841,1752-0509-4-78-2-1,GFIG,GRAPHICS
5842,1752-0509-4-78-2-2,GFIG,GRAPHICS
5843,1752-0509-4-78-2-3,GFIG,GRAPHICS
5844,1752-0509-4-78-2-4,GFIG,GRAPHICS
5845,1752-0509-4-78-3-1,GFIG,GRAPHICS
5846,1752-0509-4-78-3-2,GFIG,GRAPHICS
5847,1752-0509-4-78-3-3,GFIG,GRAPHICS
5848,1752-0509-4-78-3-4,GFIG,GRAPHICS
5849,1752-0509-5-116-1-1,GFIG,GRAPHICS
5850,1752-0509-5-116-1-2,GFIG,GRAPHICS
5851,1752-0509-5-18-6-1,GFIG,GRAPHICS
5852,1752-0509-5-18-6-2,GFIG,GRAPHICS
5853,1752-0509-5-18-6-3,GFIG,GRAPHICS
5854,1752-0509-5-18-6-4,GFIG,GRAPHICS
5855,1752-0509-5-18-6-5,GFIG,GRAPHICS
5856,1752-0509-5-18-6-6,GFIG,GRAPHICS
5857,1752-0509-5-18-6-7,GFIG,GRAPHICS
5858,1752-0509-5-18-6-8,GFIG,GRAPHICS
5859,1752-0509-5-18-6-9,GFIG,GRAPHICS
5860,1752-0509-5-21-5-1,GFIG,GRAPHICS
5861,1752-0509-5-21-5-2,GFIG,GRAPHICS
5862,1752-0509-5-21-5-3,GFIG,GRAPHICS
5863,1752-0509-5-21-5-4,GFIG,GRAPHICS
5864,1752-0509-5-21-5-5,GFIG,GRAPHICS
5865,1752-0509-5-21-5-6,GFIG,GRAPHICS
5866,1752-0509-5-21-5-7,GFIG,GRAPHICS
5867,1752-0509-5-21-5-8,GTAB,OTHER
5868,1752-0509-5-93-2-1,GFIG,GRAPHICS
5869,1752-0509-5-93-2-2,GFIG,GRAPHICS
5870,1752-153X-3-9-1-1,GHDR,GRAPHICS
5871,1752-153X-3-9-1-2,GHDR,GRAPHICS
5872,1752-153X-3-9-1-3,GCHE,MOLECULAR
5873,1752-153X-4-6-i1-1,GCHE,MOLECULAR
5874,1752-153X-4-6-i1-2,GCHE,MOLECULAR
5875,1752-153X-5-41-2-1,DMTR,MICROSCOPY
5876,1752-153X-5-41-2-2,DMTR,MICROSCOPY
5877,1752-153X-5-57-1-1,GCHE,MOLECULAR
5878,1752-153X-5-57-1-2,GCHE,MOLECULAR
5879,1752-153X-5-57-1-3,GCHE,MOLECULAR
5880,1752-153X-5-57-1-4,GCHE,MOLECULAR
5881,1752-153X-5-57-1-5,GCHE,MOLECULAR
5882,1752-1947-0003-0000007073-1-1,DRMR,ORGANISMS
5883,1752-1947-0003-0000007073-1-2,DRMR,ORGANISMS
5884,1752-1947-0003-0000008496-1-1,GFIG,GRAPHICS
5885,1752-1947-0003-0000008496-1-2,GFIG,GRAPHICS
5886,1752-1947-0003-0000008496-1-3,GFIG,GRAPHICS
5887,1752-1947-0003-0000008496-1-4,GFIG,GRAPHICS
5888,1752-1947-0003-0000008496-1-5,GFIG,GRAPHICS
5889,1752-1947-0003-0000008496-1-6,GFIG,GRAPHICS
5890,1752-1947-1-9-2-1,DRMR,ORGANISMS
5891,1752-1947-1-9-2-2,DRCT,ORGANISMS
5892,1752-1947-1-9-2-3,DRCT,ORGANISMS
5893,1752-1947-1-97-2-1,DRCT,ORGANISMS
5894,1752-1947-1-97-2-2,DRCT,ORGANISMS
5895,1752-1947-1-97-2-3,DRCT,ORGANISMS
5896,1752-1947-1-97-2-4,DRCT,ORGANISMS
5897,1752-1947-1-97-2-5,DRCT,ORGANISMS
5898,1752-1947-1-97-2-6,DRCT,ORGANISMS
5899,1752-1947-2-193-2-1,DRXR,ORGANISMS
5900,1752-1947-2-193-2-2,DMTR,MICROSCOPY
5901,1752-1947-2-238-2-1,DVOR,ORGANISMS
5902,1752-1947-2-238-2-2,DMLI,MICROSCOPY
5903,1752-1947-2-238-2-3,DMLI,MICROSCOPY
5904,1752-1947-2-238-2-4,DMTR,MICROSCOPY
5905,1752-1947-2-331-2-1,GFIG,GRAPHICS
5906,1752-1947-2-331-2-2,GFIG,GRAPHICS
5907,1752-1947-2-388-1-1,DRXR,ORGANISMS
5908,1752-1947-2-388-1-2,DMLI,MICROSCOPY
5909,1752-1947-3-71-2-1,DRCT,ORGANISMS
5910,1752-1947-3-71-2-2,D3DR,MOLECULAR
5911,1752-1947-3-83-1-1,DRCT,ORGANISMS
5912,1752-1947-3-83-1-2,DRCT,ORGANISMS
5913,1752-1947-3-9304-3-1,DRMR,ORGANISMS
5914,1752-1947-3-9304-3-2,DRMR,ORGANISMS
5915,1752-1947-3-9304-3-3,DRMR,ORGANISMS
5916,1752-1947-4-152-1-1,DVDM,ORGANISMS
5917,1752-1947-4-152-1-2,DVDM,ORGANISMS
5918,1752-1947-4-23-2-1,DRMR,ORGANISMS
5919,1752-1947-4-23-2-2,DRMR,ORGANISMS
5920,1752-1947-4-23-2-3,DRMR,ORGANISMS
5921,1752-1947-4-23-2-4,DRMR,ORGANISMS
5922,1752-1947-4-25-2-1,D3DR,MOLECULAR
5923,1752-1947-4-25-2-2,DRCT,ORGANISMS
5924,1752-1947-4-316-3-1,DRAN,ORGANISMS
5925,1752-1947-4-316-3-2,GHDR,GRAPHICS
5926,1752-1947-4-366-3-1,DVOR,ORGANISMS
5927,1752-1947-4-366-3-2,DVOR,ORGANISMS
5928,1752-1947-4-366-3-3,DVOR,ORGANISMS
5929,1752-1947-4-366-3-4,DVOR,ORGANISMS
5930,1752-1947-5-106-3-1,DRMR,ORGANISMS
5931,1752-1947-5-106-3-2,DRMR,ORGANISMS
5932,1752-1947-5-151-1-1,DVDM,ORGANISMS
5933,1752-1947-5-151-1-2,DVDM,ORGANISMS
5934,1752-1947-5-151-1-3,DVDM,ORGANISMS
5935,1752-1947-5-151-1-4,DVDM,ORGANISMS
5936,1752-1947-5-151-1-5,DVDM,ORGANISMS
5937,1752-1947-5-151-1-6,DVDM,ORGANISMS
5938,1752-1947-5-153-5-1,DRXR,ORGANISMS
5939,1752-1947-5-153-5-2,DRXR,ORGANISMS
5940,1752-1947-5-213-1-1,DRMR,ORGANISMS
5941,1752-1947-5-213-1-2,DRMR,ORGANISMS
5942,1752-1947-5-213-1-3,DRMR,ORGANISMS
5943,1752-1947-5-237-2-1,DMEL,MICROSCOPY
5944,1752-1947-5-237-2-2,DRAN,ORGANISMS
5945,1752-1947-5-244-2-1,DRMR,ORGANISMS
5946,1752-1947-5-244-2-2,DRMR,ORGANISMS
5947,1752-1947-5-308-1-1,DRXR,ORGANISMS
5948,1752-1947-5-308-1-2,DRXR,ORGANISMS
5949,1752-1947-5-351-4-1,DRMR,ORGANISMS
5950,1752-1947-5-351-4-2,DRMR,ORGANISMS
5951,1752-1947-5-351-4-3,DRMR,ORGANISMS
5952,1752-1947-5-351-4-4,DRMR,ORGANISMS
5953,1752-1947-5-449-1-1,GFIG,GRAPHICS
5954,1752-1947-5-449-1-2,GFIG,GRAPHICS
5955,1752-1947-5-449-1-3,GFIG,GRAPHICS
5956,1752-1947-5-449-1-4,GFIG,GRAPHICS
5957,1752-1947-5-449-1-5,GFIG,GRAPHICS
5958,1752-1947-5-449-1-6,GFIG,GRAPHICS
5959,1752-1947-5-449-1-7,GFIG,GRAPHICS
5960,1752-1947-5-449-1-8,GFIG,GRAPHICS
5961,1752-1947-5-541-4-1,DMLI,MICROSCOPY
5962,1752-1947-5-541-4-2,DMLI,MICROSCOPY
5963,1752-1947-5-541-4-3,DMLI,MICROSCOPY
5964,1752-1947-5-541-4-4,DMLI,MICROSCOPY
5965,1752-1947-5-541-4-5,DMTR,MICROSCOPY
5966,1752-1947-5-541-4-6,DMLI,MICROSCOPY
5967,1752-1947-5-541-4-7,DMLI,MICROSCOPY
5968,1752-1947-5-553-1-1,DMTR,MICROSCOPY
5969,1752-1947-5-553-1-2,DMLI,MICROSCOPY
5970,1752-1947-5-553-1-3,DMTR,MICROSCOPY
5971,1752-1947-5-553-1-4,DMTR,MICROSCOPY
5972,1754-6834-4-7-2-1,GFIG,GRAPHICS
5973,1754-6834-4-7-2-2,GFIG,GRAPHICS
5974,1754-9493-5-12-1-1,DRXR,ORGANISMS
5975,1754-9493-5-12-1-2,DRCT,ORGANISMS
5976,1754-9493-5-17-2-1,DRXR,ORGANISMS
5977,1754-9493-5-17-2-2,DRXR,ORGANISMS
5978,1754-9493-5-17-2-3,DRXR,ORGANISMS
5979,1754-9493-5-17-2-4,DRXR,ORGANISMS
5980,1754-9493-5-17-2-5,DRXR,ORGANISMS
5981,1754-9493-5-17-2-6,DRXR,ORGANISMS
5982,1755-1536-3-12-2-1,GHDR,GRAPHICS
5983,1755-1536-3-12-2-2,GHDR,GRAPHICS
5984,1755-1536-3-12-2-3,GFIG,GRAPHICS
5985,1755-8166-3-12-1-1,DMLI,MICROSCOPY
5986,1755-8166-3-12-1-2,DMLI,MICROSCOPY
5987,1755-8166-3-12-1-3,DMLI,MICROSCOPY
5988,1755-8166-3-12-1-4,DMLI,MICROSCOPY
5989,1755-8166-3-12-1-5,DMLI,MICROSCOPY
5990,1755-8166-3-12-1-6,DMLI,MICROSCOPY
5991,1755-8166-3-1-7-1,DMFL,MICROSCOPY
5992,1755-8166-3-1-7-2,GHDR,GRAPHICS
5993,1755-8166-3-1-7-3,DMFL,MICROSCOPY
5994,1755-8166-4-24-1-1,DMFL,MICROSCOPY
5995,1755-8166-4-24-1-2,DMFL,MICROSCOPY
5996,1755-8166-4-24-1-3,DMFL,MICROSCOPY
5997,1755-8166-4-24-1-4,DMFL,MICROSCOPY
5998,1755-8166-4-24-1-5,DMFL,MICROSCOPY
5999,1755-8166-4-24-1-6,DMFL,MICROSCOPY
6000,1755-8166-4-24-1-7,DMFL,MICROSCOPY
6001,1755-8166-4-24-1-8,DMFL,MICROSCOPY
6002,1755-8166-4-8-3-1,DMFL,MICROSCOPY
6003,1755-8166-4-8-3-2,DMFL,MICROSCOPY
6004,1755-8166-4-8-3-3,DMFL,MICROSCOPY
6005,1755-8417-1-5-2-1,DMFL,MICROSCOPY
6006,1755-8417-1-5-2-2,DMFL,MICROSCOPY
6007,1755-8417-1-5-2-3,DMFL,MICROSCOPY
6008,1755-8794-1-33-3-1,GFIG,GRAPHICS
6009,1755-8794-1-33-3-2,GFIG,GRAPHICS
6010,1755-8794-1-33-3-3,GFIG,GRAPHICS
6011,1755-8794-1-63-2-1,GSYS,OTHER
6012,1755-8794-1-63-2-2,GSYS,OTHER
6013,1755-8794-2-31-2-1,GGEN,MOLECULAR
6014,1755-8794-2-31-2-2,DMFL,MICROSCOPY
6015,1755-8794-2-47-4-10,GFIG,GRAPHICS
6016,1755-8794-2-47-4-11,GFIG,GRAPHICS
6017,1755-8794-2-47-4-12,GFIG,GRAPHICS
6018,1755-8794-2-47-4-13,GFIG,GRAPHICS
6019,1755-8794-2-47-4-14,GFIG,GRAPHICS
6020,1755-8794-2-47-4-15,GFIG,GRAPHICS
6021,1755-8794-2-47-4-16,GFIG,GRAPHICS
6022,1755-8794-2-47-4-1,GFIG,GRAPHICS
6023,1755-8794-2-47-4-2,GFIG,GRAPHICS
6024,1755-8794-2-47-4-3,GFIG,GRAPHICS
6025,1755-8794-2-47-4-4,GFIG,GRAPHICS
6026,1755-8794-2-47-4-5,GFIG,GRAPHICS
6027,1755-8794-2-47-4-6,GFIG,GRAPHICS
6028,1755-8794-2-47-4-7,GFIG,GRAPHICS
6029,1755-8794-2-47-4-8,GFIG,GRAPHICS
6030,1755-8794-2-47-4-9,GFIG,GRAPHICS
6031,1755-8794-2-60-2-1,GFIG,GRAPHICS
6032,1755-8794-2-60-2-2,GFIG,GRAPHICS
6033,1755-8794-3-45-1-1,GFLO,GRAPHICS
6034,1755-8794-3-45-1-2,GFLO,GRAPHICS
6035,1755-8794-4-70-2-1,GFIG,GRAPHICS
6036,1755-8794-4-70-2-2,GFIG,GRAPHICS
6037,1755-8794-4-70-2-3,GFIG,GRAPHICS
6038,1755-8794-4-70-2-4,GFIG,GRAPHICS
6039,1756-0500-1-45-2-10,GFIG,GRAPHICS
6040,1756-0500-1-45-2-11,GFIG,GRAPHICS
6041,1756-0500-1-45-2-12,GFIG,GRAPHICS
6042,1756-0500-1-45-2-1,GFIG,GRAPHICS
6043,1756-0500-1-45-2-2,GFIG,GRAPHICS
6044,1756-0500-1-45-2-3,GFIG,GRAPHICS
6045,1756-0500-1-45-2-4,GFIG,GRAPHICS
6046,1756-0500-1-45-2-5,GFIG,GRAPHICS
6047,1756-0500-1-45-2-6,GFIG,GRAPHICS
6048,1756-0500-1-45-2-7,GFIG,GRAPHICS
6049,1756-0500-1-45-2-8,GFIG,GRAPHICS
6050,1756-0500-1-45-2-9,GFIG,GRAPHICS
6051,1756-0500-2-215-2-1,GFIG,GRAPHICS
6052,1756-0500-2-215-2-2,GFIG,GRAPHICS
6053,1756-0500-2-215-2-3,GGEL,EXPERIMENTAL
6054,1756-0500-2-215-2-4,GFIG,GRAPHICS
6055,1756-0500-2-251-2-1,D3DR,MOLECULAR
6056,1756-0500-2-251-2-2,D3DR,MOLECULAR
6057,1756-0500-2-251-2-3,D3DR,MOLECULAR
6058,1756-0500-2-251-2-4,D3DR,MOLECULAR
6059,1756-0500-2-251-2-5,D3DR,MOLECULAR
6060,1756-0500-2-251-2-6,D3DR,MOLECULAR
6061,1756-0500-3-215-2-1,GFIG,GRAPHICS
6062,1756-0500-3-215-2-2,GFIG,GRAPHICS
6063,1756-0500-3-52-2-1,GGEL,EXPERIMENTAL
6064,1756-0500-3-52-2-2,GFIG,GRAPHICS
6065,1756-0500-3-52-2-3,GFIG,GRAPHICS
6066,1756-0500-3-52-2-4,GFIG,GRAPHICS
6067,1756-0500-3-52-2-5,GFIG,GRAPHICS
6068,1756-0500-3-52-2-6,GFIG,GRAPHICS
6069,1756-0500-3-52-5-1,GFIG,GRAPHICS
6070,1756-0500-3-52-5-2,GFIG,GRAPHICS
6071,1756-0500-3-52-5-3,GFIG,GRAPHICS
6072,1756-0500-3-52-5-4,GFIG,GRAPHICS
6073,1756-0500-3-68-1-1,GGEL,EXPERIMENTAL
6074,1756-0500-3-68-1-2,GGEL,EXPERIMENTAL
6075,1756-0500-3-68-1-3,GGEL,EXPERIMENTAL
6076,1756-0500-3-68-1-4,GGEL,EXPERIMENTAL
6077,1756-0500-4-143-1-1,D3DR,MOLECULAR
6078,1756-0500-4-143-1-2,D3DR,MOLECULAR
6079,1756-0500-4-397-4-1,GFIG,GRAPHICS
6080,1756-0500-4-397-4-2,GFIG,GRAPHICS
6081,1756-0500-4-397-4-3,GFIG,GRAPHICS
6082,1756-3305-1-29-3-10,DMEL,MICROSCOPY
6083,1756-3305-1-29-3-11,DMEL,MICROSCOPY
6084,1756-3305-1-29-3-12,DMTR,MICROSCOPY
6085,1756-3305-1-29-3-13,DMEL,MICROSCOPY
6086,1756-3305-1-29-3-14,DMEL,MICROSCOPY
6087,1756-3305-1-29-3-15,DMEL,MICROSCOPY
6088,1756-3305-1-29-3-1,DMEL,MICROSCOPY
6089,1756-3305-1-29-3-2,DMEL,MICROSCOPY
6090,1756-3305-1-29-3-3,DMEL,MICROSCOPY
6091,1756-3305-1-29-3-4,DMEL,MICROSCOPY
6092,1756-3305-1-29-3-5,DMEL,MICROSCOPY
6093,1756-3305-1-29-3-6,DMEL,MICROSCOPY
6094,1756-3305-1-29-3-7,DMEL,MICROSCOPY
6095,1756-3305-1-29-3-8,DMEL,MICROSCOPY
6096,1756-3305-1-29-3-9,DMEL,MICROSCOPY
6097,1756-3305-1-29-4-1,DMEL,MICROSCOPY
6098,1756-3305-1-29-4-2,DMEL,MICROSCOPY
6099,1756-3305-1-29-4-3,DMTR,MICROSCOPY
6100,1756-3305-1-29-4-4,DMTR,MICROSCOPY
6101,1756-3305-1-29-4-5,DMEL,MICROSCOPY
6102,1756-3305-1-29-4-6,DMTR,MICROSCOPY
6103,1756-3305-1-29-4-7,DMEL,MICROSCOPY
6104,1756-3305-1-29-4-8,DMTR,MICROSCOPY
6105,1756-3305-1-29-4-9,DMEL,MICROSCOPY
6106,1756-3305-1-29-5-1,DMTR,MICROSCOPY
6107,1756-3305-1-29-5-2,DMEL,MICROSCOPY
6108,1756-3305-1-29-5-3,DMEL,MICROSCOPY
6109,1756-3305-1-4-4-1,DMFL,MICROSCOPY
6110,1756-3305-1-4-4-2,DMFL,MICROSCOPY
6111,1756-3305-1-44-8-1,GFIG,GRAPHICS
6112,1756-3305-1-44-8-2,GFIG,GRAPHICS
6113,1756-3305-1-44-8-3,GFIG,GRAPHICS
6114,1756-3305-1-44-8-4,GFIG,GRAPHICS
6115,1756-3305-1-44-8-5,GFIG,GRAPHICS
6116,1756-3305-1-44-8-6,GFIG,GRAPHICS
6117,1756-3305-1-44-8-7,GFIG,GRAPHICS
6118,1756-3305-1-44-8-8,GFIG,GRAPHICS
6119,1756-3305-2-12-10-1,DMEL,MICROSCOPY
6120,1756-3305-2-12-10-2,GFIG,GRAPHICS
6121,1756-3305-2-12-12-1,DMTR,MICROSCOPY
6122,1756-3305-2-12-12-2,GHDR,GRAPHICS
6123,1756-3305-2-12-13-1,DMEL,MICROSCOPY
6124,1756-3305-2-12-13-2,GHDR,GRAPHICS
6125,1756-3305-2-12-16-1,DMEL,MICROSCOPY
6126,1756-3305-2-12-16-2,GHDR,GRAPHICS
6127,1756-3305-2-12-17-1,DMEL,MICROSCOPY
6128,1756-3305-2-12-17-2,GHDR,GRAPHICS
6129,1756-3305-2-43-4-1,DMFL,MICROSCOPY
6130,1756-3305-2-43-4-2,DMFL,MICROSCOPY
6131,1756-3305-2-43-4-3,DMFL,MICROSCOPY
6132,1756-3305-3-103-1-1,GFIG,GRAPHICS
6133,1756-3305-3-103-1-2,GFIG,GRAPHICS
6134,1756-3305-3-103-1-3,GFIG,GRAPHICS
6135,1756-3305-3-103-1-4,GFIG,GRAPHICS
6136,1756-3305-3-103-1-5,GFIG,GRAPHICS
6137,1756-3305-3-103-1-6,GFIG,GRAPHICS
6138,1756-6606-1-11-3-1,GFIG,GRAPHICS
6139,1756-6606-1-11-3-2,GNCP,OTHER
6140,1756-6606-1-12-6-1,GFIG,GRAPHICS
6141,1756-6606-1-12-6-2,DMTR,MICROSCOPY
6142,1756-6606-1-12-6-3,DMTR,MICROSCOPY
6143,1756-6606-1-12-6-4,DMFL,MICROSCOPY
6144,1756-6606-1-12-6-5,DMTR,MICROSCOPY
6145,1756-6606-1-12-6-6,DMTR,MICROSCOPY
6146,1756-6606-1-7-2-10,GFIG,GRAPHICS
6147,1756-6606-1-7-2-11,GFIG,GRAPHICS
6148,1756-6606-1-7-2-12,GFIG,GRAPHICS
6149,1756-6606-1-7-2-13,GFIG,GRAPHICS
6150,1756-6606-1-7-2-1,GFIG,GRAPHICS
6151,1756-6606-1-7-2-2,GFIG,GRAPHICS
6152,1756-6606-1-7-2-3,GFIG,GRAPHICS
6153,1756-6606-1-7-2-4,GFIG,GRAPHICS
6154,1756-6606-1-7-2-5,GFIG,GRAPHICS
6155,1756-6606-1-7-2-6,GFIG,GRAPHICS
6156,1756-6606-1-7-2-7,GFIG,GRAPHICS
6157,1756-6606-1-7-2-8,GFIG,GRAPHICS
6158,1756-6606-1-7-2-9,GFIG,GRAPHICS
6159,1756-6606-2-12-2-1,GFIG,GRAPHICS
6160,1756-6606-2-12-2-2,GFIG,GRAPHICS
6161,1756-6606-2-12-2-3,GFIG,GRAPHICS
6162,1756-6606-2-12-2-4,DMTR,MICROSCOPY
6163,1756-6606-4-2-5-1,GFIG,GRAPHICS
6164,1756-6606-4-2-5-2,GFIG,GRAPHICS
6165,1756-6606-4-2-5-3,GFIG,GRAPHICS
6166,1756-6606-4-2-5-4,GFIG,GRAPHICS
6167,1756-6606-4-39-5-1,GFIG,GRAPHICS
6168,1756-6606-4-39-5-2,GFIG,GRAPHICS
6169,1756-6606-4-39-5-3,GFIG,GRAPHICS
6170,1756-6606-4-39-5-4,GFIG,GRAPHICS
6171,1756-6606-4-39-5-5,GFIG,GRAPHICS
6172,1756-8722-2-17-2-1,GTAB,OTHER
6173,1756-8722-2-17-2-2,GFIG,GRAPHICS
6174,1756-8722-2-17-2-3,GFIG,GRAPHICS
6175,1756-8722-2-17-2-4,GFIG,GRAPHICS
6176,1756-8935-2-17-1-1,GFIG,GRAPHICS
6177,1756-8935-2-17-1-2,GFIG,GRAPHICS
6178,1756-8935-2-17-1-3,GFIG,GRAPHICS
6179,1756-8935-2-17-1-4,GFIG,GRAPHICS
6180,1756-8935-3-16-7-1,GFIG,GRAPHICS
6181,1756-8935-3-16-7-2,GFIG,GRAPHICS
6182,1756-8935-3-16-7-3,GGEL,EXPERIMENTAL
6183,1756-8935-3-16-7-4,GGEL,EXPERIMENTAL
6184,1756-8935-3-16-7-5,GFIG,GRAPHICS
6185,1756-9966-27-41-1-1,DRCT,ORGANISMS
6186,1756-9966-27-41-1-2,DRPE,ORGANISMS
6188,1756-9966-28-123-5-1,GFIG,GRAPHICS
6189,1756-9966-28-123-5-2,GFIG,GRAPHICS
6190,1756-9966-28-123-5-3,GFIG,GRAPHICS
6191,1756-9966-28-123-5-4,GFIG,GRAPHICS
6192,1756-9966-28-129-1-1,GGEL,EXPERIMENTAL
6193,1756-9966-28-129-1-2,GGEN,MOLECULAR
6194,1756-9966-28-129-4-1,DMFL,MICROSCOPY
6195,1756-9966-28-129-4-2,DMFL,MICROSCOPY
6196,1756-9966-28-129-4-3,DMFL,MICROSCOPY
6197,1756-9966-28-129-4-4,DMFL,MICROSCOPY
6198,1756-9966-28-129-4-5,GFIG,GRAPHICS
6199,1756-9966-29-73-4-1,DRMR,ORGANISMS
6200,1756-9966-29-73-4-2,DRMR,ORGANISMS
6201,1756-9966-29-73-4-3,DRCT,ORGANISMS
6202,1756-9966-29-73-4-4,DRCT,ORGANISMS
6203,1756-9966-29-73-4-5,DRCT,ORGANISMS
6204,1756-9966-29-73-4-6,DRCT,ORGANISMS
6205,1757-1146-2-15-5-1,GHDR,GRAPHICS
6206,1757-1146-2-15-5-2,GHDR,GRAPHICS
6207,1757-1146-2-15-6-1,GHDR,GRAPHICS
6208,1757-1146-2-15-6-2,GHDR,GRAPHICS
6209,1757-1626-0002-0000006317-001-1,DVOR,ORGANISMS
6210,1757-1626-0002-0000006317-001-2,DRCT,ORGANISMS
6211,1757-1626-0002-0000006317-001-3,DVOR,ORGANISMS
6212,1757-1626-0002-0000006317-001-4,DRCT,ORGANISMS
6213,1757-1626-0002-0000006419-3-1,DRXR,ORGANISMS
6214,1757-1626-0002-0000006419-3-2,DVDM,ORGANISMS
6215,1757-1626-0002-0000006662-002-1,DRAN,ORGANISMS
6216,1757-1626-0002-0000006662-002-2,DRAN,ORGANISMS
6217,1757-1626-0002-0000007029-003-1,DVOR,ORGANISMS
6218,1757-1626-0002-0000007029-003-2,DMLI,MICROSCOPY
6219,1757-1626-0002-0000007029-003-3,DMLI,MICROSCOPY
6220,1757-1626-0002-0000007794-002-1,DRUS,ORGANISMS
6221,1757-1626-0002-0000007794-002-2,DVEN,ORGANISMS
6222,1757-1626-0002-0000007905-005-1,DRMR,ORGANISMS
6223,1757-1626-0002-0000007905-005-2,DRMR,ORGANISMS
6224,1757-1626-0002-0000007993-001-1,DRXR,ORGANISMS
6225,1757-1626-0002-0000007993-001-2,DRCT,ORGANISMS
6226,1757-1626-0002-0000008062-001-1,DRXR,ORGANISMS
6227,1757-1626-0002-0000008062-001-2,DRCT,ORGANISMS
6228,1757-1626-0002-0000008085-005-1,DRCT,ORGANISMS
6229,1757-1626-0002-0000008085-005-2,DVEN,ORGANISMS
6230,1757-1626-0002-0000008693-003-1,DRUS,ORGANISMS
6231,1757-1626-0002-0000008693-003-2,DRUS,ORGANISMS
6232,1757-1626-0002-0000008878-002-1,DRUS,ORGANISMS
6233,1757-1626-0002-0000008878-002-2,DRUS,ORGANISMS
6234,1757-1626-0002-0000008952-1-1,DVDM,ORGANISMS
6235,1757-1626-0002-0000008952-1-2,DVOR,ORGANISMS
6236,1757-1626-1-138-1-1,DRAN,ORGANISMS
6237,1757-1626-1-138-1-2,DRAN,ORGANISMS
6238,1757-1626-1-210-2-1,DRMR,ORGANISMS
6239,1757-1626-1-210-2-2,DRMR,ORGANISMS
6240,1757-1626-1-210-2-3,DRMR,ORGANISMS
6241,1757-1626-1-210-2-4,DRMR,ORGANISMS
6242,1757-1626-1-210-2-5,DRMR,ORGANISMS
6243,1757-1626-1-325-2-1,DSEC,GRAPHICS
6244,1757-1626-1-325-2-2,DSEC,GRAPHICS
6245,1757-1626-1-325-2-3,DSEC,GRAPHICS
6246,1757-1626-1-325-2-4,DSEC,GRAPHICS
6247,1757-1626-1-325-2-5,DSEC,GRAPHICS
6248,1757-1626-1-325-2-6,DSEC,GRAPHICS
6249,1757-1626-1-325-2-7,DSEC,GRAPHICS
6250,1757-1626-1-325-2-8,DSEC,GRAPHICS
6251,1757-1626-1-84-1-1,DRMR,ORGANISMS
6252,1757-1626-1-84-1-2,DRCT,ORGANISMS
6253,1757-1626-2-90-1-1,DRUS,ORGANISMS
6254,1757-1626-2-90-1-2,DRCT,ORGANISMS
6255,1757-1626-2-90-1-3,DRCT,ORGANISMS
6256,1757-1626-2-90-1-4,DRCT,ORGANISMS
6257,1757-1627-0002-0000007013-004-1,DRMR,ORGANISMS
6258,1757-1627-0002-0000007013-004-2,D3DR,MOLECULAR
6259,1757-1627-0002-0000007013-007-1,DRMR,ORGANISMS
6260,1757-1627-0002-0000007013-007-2,D3DR,MOLECULAR
6261,1757-2215-4-4-6-1,DMLI,MICROSCOPY
6262,1757-2215-4-4-6-2,DMLI,MICROSCOPY
6263,1757-2215-4-4-6-3,DMLI,MICROSCOPY
6264,1757-2215-4-4-6-4,DMLI,MICROSCOPY
6265,1757-2215-4-4-6-5,DMLI,MICROSCOPY
6266,1757-2215-4-4-6-6,DMLI,MICROSCOPY
6267,1757-2215-4-4-6-7,DMLI,MICROSCOPY
6268,1757-2215-4-4-6-8,DMLI,MICROSCOPY
6269,1757-2215-4-4-6-9,DMLI,MICROSCOPY
6270,1757-5036-2-4-3-1,GFIG,GRAPHICS
6271,1757-5036-2-4-3-2,D3DR,MOLECULAR
6272,1758-2555-1-22-3-1,GFIG,GRAPHICS
6273,1758-2555-1-22-3-2,GFIG,GRAPHICS
6274,1758-2555-1-22-3-3,GFIG,GRAPHICS
6275,1758-2555-1-22-3-4,GFIG,GRAPHICS
6276,1758-2555-1-22-3-5,GFIG,GRAPHICS
6277,1758-2555-1-22-3-6,GFIG,GRAPHICS
